
#CMD
#CMD
name			gtell~
do_fun			do_gtell~
position		dead~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			;~
do_fun			do_gtell~
position		dead~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			quest~
do_fun			do_quest~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			qpgive~
do_fun			do_qpgive~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			tpgive~
do_fun			do_tpgive~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			tpspend~
do_fun			do_tpspend~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			question~
do_fun			do_question~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			quote~
do_fun			do_quote~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			quiet~
do_fun			do_quiet~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			reply~
do_fun			do_reply~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			replay~
do_fun			do_replay~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			say~
do_fun			do_say~
position		resting~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			'~
do_fun			do_say~
position		resting~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			shout~
do_fun			do_shout~
position		resting~
level			3
flags			none~
log			normal~
category		communication~
#END

#CMD
name			yell~
do_fun			do_yell~
position		resting~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			brandish~
do_fun			do_brandish~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			close~
do_fun			do_close~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			drink~
do_fun			do_drink~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			drop~
do_fun			do_drop~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			eat~
do_fun			do_eat~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			envenom~
do_fun			do_envenom~
position		resting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			fill~
do_fun			do_fill~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			give~
do_fun			do_give~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			heal~
do_fun			do_heal~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			hold~
do_fun			do_wear~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			list~
do_fun			do_list~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			lock~
do_fun			do_lock~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			open~
do_fun			do_open~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			pick~
do_fun			do_pick~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			pour~
do_fun			do_pour~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			put~
do_fun			do_put~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			second~
do_fun			do_second~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			quaff~
do_fun			do_quaff~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			recite~
do_fun			do_recite~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			remove~
do_fun			do_remove~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			sell~
do_fun			do_sell~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			take~
do_fun			do_get~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			sacrifice~
do_fun			do_sacrifice~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			junk~
do_fun			do_sacrifice~
position		resting~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			tap~
do_fun			do_sacrifice~
position		resting~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			value~
do_fun			do_value~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			wear~
do_fun			do_wear~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			zap~
do_fun			do_zap~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			war~
do_fun			do_war~
position		dead~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			backstab~
do_fun			do_backstab~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			bash~
do_fun			do_bash~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			bs~
do_fun			do_backstab~
position		fighting~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			berserk~
do_fun			do_berserk~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			dirt~
do_fun			do_dirt~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			disarm~
do_fun			do_disarm~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			flee~
do_fun			do_flee~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			kick~
do_fun			do_kick~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			murder~
do_fun			do_murder~
position		fighting~
level			5
flags			noprefix~
log			always~
category		combat~
#END

#CMD
name			rescue~
do_fun			do_rescue~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			surrender~
do_fun			do_surrender~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			trip~
do_fun			do_trip~
position		fighting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			hunt~
do_fun			do_hunt~
position		standing~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			automap~
do_fun			do_automap~
position		sleeping~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			mob~
do_fun			do_mob~
position		dead~
level			0
flags			none~
log			never~
category		hidden~
#END

#CMD
name			enter~
do_fun			do_enter~
position		standing~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			follow~
do_fun			do_follow~
position		resting~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			gain~
do_fun			do_gain~
position		standing~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			go~
do_fun			do_enter~
position		standing~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			hide~
do_fun			do_hide~
position		resting~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			play~
do_fun			do_play~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			quit~
do_fun			do_quit~
position		dead~
level			0
flags			noprefix~
log			normal~
category		miscellaneous~
#END

#CMD
name			recall~
do_fun			do_recall~
position		fighting~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			/~
do_fun			do_recall~
position		fighting~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			rent~
do_fun			do_rent~
position		dead~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			save~
do_fun			do_save~
position		dead~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			sleep~
do_fun			do_sleep~
position		sleeping~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			sneak~
do_fun			do_sneak~
position		standing~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			split~
do_fun			do_split~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			steal~
do_fun			do_steal~
position		standing~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			train~
do_fun			do_train~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			visible~
do_fun			do_visible~
position		sleeping~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			wake~
do_fun			do_wake~
position		sleeping~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			where~
do_fun			do_where~
position		resting~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			showstats~
do_fun			do_showstats~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			compress~
do_fun			do_compress~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			remort~
do_fun			do_remort~
position		standing~
level			51
flags			noprefix~
log			normal~
category		miscellaneous~
#END

#CMD
name			gquest~
do_fun			do_gquest~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			explored~
do_fun			do_explored~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			advance~
do_fun			do_advance~
position		dead~
level			60
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			announce~
do_fun			do_announce~
position		dead~
level			53
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			trust~
do_fun			do_trust~
position		dead~
level			60
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			violate~
do_fun			do_violate~
position		dead~
level			60
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			copyover~
do_fun			do_copyover~
position		dead~
level			60
flags			noprefix no_order noalias~
log			normal~
category		immortal~
#END

#CMD
name			allow~
do_fun			do_allow~
position		dead~
level			58
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			ban~
do_fun			do_ban~
position		dead~
level			58
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			deny~
do_fun			do_deny~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			disconnect~
do_fun			do_disconnect~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			flag~
do_fun			do_flag~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			freeze~
do_fun			do_freeze~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			protect~
do_fun			do_protect~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			reboot~
do_fun			do_reboot~
position		dead~
level			59
flags			noprefix no_order noalias~
log			normal~
category		immortal~
#END

#CMD
name			set~
do_fun			do_set~
position		dead~
level			58
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			shutdown~
do_fun			do_shutdown~
position		dead~
level			59
flags			noprefix no_order noalias~
log			normal~
category		immortal~
#END

#CMD
name			wizlock~
do_fun			do_wizlock~
position		dead~
level			58
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			disable~
do_fun			do_disable~
position		dead~
level			60
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			force~
do_fun			do_force~
position		dead~
level			53
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			load~
do_fun			do_load~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			newlock~
do_fun			do_newlock~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			nochannels~
do_fun			do_nochannels~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			noemote~
do_fun			do_noemote~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			noshout~
do_fun			do_noshout~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			note~
do_fun			do_note~
position		dead~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			notell~
do_fun			do_notell~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			pecho~
do_fun			do_pecho~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			pardon~
do_fun			do_pardon~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			purge~
do_fun			do_purge~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			restore~
do_fun			do_restore~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			slay~
do_fun			do_slay~
position		dead~
level			57
flags			noprefix~
log			normal~
category		immortal~
#END

#CMD
name			teleport~
do_fun			do_transfer~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			transfer~
do_fun			do_transfer~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			sedit~
do_fun			do_sedit~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			poofin~
do_fun			do_bamfin~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			poofout~
do_fun			do_bamfout~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			gecho~
do_fun			do_echo~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			holylight~
do_fun			do_holylight~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			incognito~
do_fun			do_incognito~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			invis~
do_fun			do_invis~
position		dead~
level			52
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			log~
do_fun			do_log~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			memory~
do_fun			do_memory~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			mwhere~
do_fun			do_mwhere~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			owhere~
do_fun			do_owhere~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			peace~
do_fun			do_peace~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			echo~
do_fun			do_recho~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			return~
do_fun			do_return~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			snoop~
do_fun			do_snoop~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			stat~
do_fun			do_stat~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			switch~
do_fun			do_switch~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			wizinvis~
do_fun			do_invis~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			vnum~
do_fun			do_vnum~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			zecho~
do_fun			do_zecho~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			avedam~
do_fun			do_avedam~
position		dead~
level			53
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			clone~
do_fun			do_clone~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			wiznet~
do_fun			do_wiznet~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			immtalk~
do_fun			do_immtalk~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			imotd~
do_fun			do_imotd~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			:~
do_fun			do_immtalk~
position		dead~
level			52
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			smote~
do_fun			do_smote~
position		dead~
level			52
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			prefix~
do_fun			do_prefix~
position		dead~
level			52
flags			noprefix~
log			normal~
category		immortal~
#END

#CMD
name			edit~
do_fun			do_olc~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			asave~
do_fun			do_asave~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			alist~
do_fun			do_alist~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			resets~
do_fun			do_resets~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			redit~
do_fun			do_redit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			medit~
do_fun			do_medit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			aedit~
do_fun			do_aedit~
position		dead~
level			55
flags			none~
log			normal~
category		olc~
#END

#CMD
name			oedit~
do_fun			do_oedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			mpedit~
do_fun			do_mpedit~
position		dead~
level			53
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			hedit~
do_fun			do_hedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			cedit~
do_fun			do_cedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			cmdedit~
do_fun			do_cmdedit~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
